CustomerKey;Gender;Name        ;City    ;State Code;State       ;Zip Code;Country    ;Continent;Birthday
288828;Male;Albert Johnson;Minaki;ON;Ontario;;Canada;North America;9/24/1944
1427357;Male;Albert Jones;Sugar Land;TX;Texas;77478;United States;North America;2/19/1951
1267986;Male;Albert Leatherman;North Las Vegas;NV;Nevada;89032;United States;North America;9/17/1944
1489650;Male;Albert Merritt;Fairport;NY;New York;14450;United States;North America;11/6/1988
1378598;Male;Albert Norton;Tucson;AZ;Arizona;85724;United States;North America;11/19/1943
1230732;Male;Albert Pereyra;Elmsford;NY;New York;10523;United States;North America;11/3/2001
1852515;Male;Albert Pickney;Polo;MO;Missouri;64671;United States;North America;11/6/1936
1510628;Male;Albert Williams;Beaufort;SC;South Carolina;29902;United States;North America;12/24/1952
1417549;Female;Alberta Ballard;Menlo;IA;Iowa;50164;United States;North America;2/24/1938
1806437;Female;Alberta Loeb;Cleveland;OH;Ohio;44115;United States;North America;1/6/1939
1769294;Female;Alberta Thrailkill;Wadena;MN;Minnesota;56482;United States;North America;9/12/1993
701474;Female;Alberta Udinesi;Milano;MI;Milano;20133;Italy;Europe;12/30/1956
1944339;Female;Alberte Bertelsen;Olympia;WA;Washington;98501;United States;North America;9/14/1963
869788;Female;Albertha Eijkelenboom;Almere;FL;Flevoland;;Netherlands;Europe;8/29/1942
674015;Female;Albertine Salois;BAR-LE-DUC;LO;Lorraine;55000;France;Europe;1/18/1963
785215;Female;Albina Costa;Ronzo Chienis;TN;Trento;38060;Italy;Europe;2/17/1967
762652;Male;Albino Davide;Oris;BZ;Bolzano;39020;Italy;Europe;2/15/1979
750656;Male;Alcide Cocci;Bornasco;PV;Pavia;27010;Italy;Europe;1/21/1984
2045183;Male;Aldano Armenta;Fayetteville;NC;North Carolina;28306;United States;North America;2/10/1941
856677;Male;Ale Bernsen;Boskoop;ZH;Zuid-Holland;;Netherlands;Europe;10/9/1999
1657930;Female;Alecia King;Charlotte;NC;North Carolina;28202;United States;North America;9/3/1967
2037290;Male;Alejandrino Luevano;Lafayette;IN;Indiana;47905;United States;North America;9/15/1999
872602;Female;Aleksandra Nobbe;Den Helder;NH;Noord-Holland;;Netherlands;Europe;9/7/1962
1969111;Female;Alena Dvor†kov†;Minneapolis;MN;Minnesota;55402;United States;North America;2/3/1961
1974066;Female;Alena Va?°ckov†;Southmont;NC;North Carolina;27292;United States;North America;2/4/1996
686333;Male;Aleron Dufour;ANGERS;PL;Pays de la Loire;49000;France;Europe;5/4/1944
1912515;Male;Ale? Danek;Jersey City;NJ;New Jersey;7304;United States;North America;5/30/1953
718064;Female;Alessandra Bellucci;Gessate;MI;Milano;20060;Italy;Europe;5/23/1960
2014737;Male;Alessandro JimÇnez;Chattanooga;TN;Tennessee;37403;United States;North America;10/16/1982
770856;Male;Alessandro Monaldo;Palestrina;RM;Roma;36;Italy;Europe;5/1/1970
790269;Male;Alessandro Palermo;Bagnoli;GR;Grosseto;58031;Italy;Europe;9/3/1948
854622;Male;Alessandro van der Steege;Den Haag;ZH;Zuid-Holland;;Netherlands;Europe;11/28/1996
702602;Female;Alessia Pugliesi;Bagni Di Lucca Ponte;LU;Lucca;55021;Italy;Europe;1/11/1957
309028;Female;Aletha Pam;Woodstock;ON;Ontario;;Canada;North America;8/12/1975
825098;Female;Alette Verkoelen;Veldhoven;NB;Noord-Brabant;;Netherlands;Europe;11/23/1935
200079;Male;Alex Barlow;New Westminster;BC;British Columbia;;Canada;North America;7/9/1986
185945;Male;Alex Bracy;CLYBUCCA;NSW;New South Wales;2440;Australia;Australia;7/1/1987
1637229;Male;Alex Colon;Binghamton;NY;New York;13901;United States;North America;3/24/1956
1931400;Male;Alex Dodge;Hays;KS;Kansas;67601;United States;North America;9/21/1945
1042883;Male;Alex Douglas;BLACKDOWN;West Dorset;West Dorset;;United Kingdom;Europe;10/8/1967
154042;Male;Alex Follett;MELAWONDI;QLD;Queensland;4570;Australia;Australia;6/13/1966
126979;Male;Alex Franki;BROWNS CROSSING;NSW;New South Wales;2441;Australia;Australia;2/16/1954
1678735;Male;Alex Gibbs;New York;NY;New York;10004;United States;North America;5/15/1936
1036010;Male;Alex Goddard;NOUNSLEY;Chelmsford;Chelmsford;;United Kingdom;Europe;6/20/1984
1775996;Male;Alex Jensen;Justice;IL;Illinois;60458;United States;North America;4/10/1966
1214559;Male;Alex Kelly;Stlouis;MO;Missouri;63101;United States;North America;11/18/1988
198716;Male;Alex Macdowell;DRY CREEK;SA;South Australia;5094;Australia;Australia;11/13/1992
1196359;Male;Alex Morris;MEALASTA;Comhairle nan Eilean Siar;Comhairle nan Eilean Siar;;United Kingdom;Europe;1/12/1975
1104581;Male;Alex Nixon;PREN-GWYN;Ceredigion;Ceredigion;;United Kingdom;Europe;7/15/1974
1097332;Male;Alex Reed;WEST SOMERTON;Norfolk;Norfolk;;United Kingdom;Europe;2/16/1987
1281027;Male;Alex Rees;Peoria;IL;Illinois;61602;United States;North America;6/22/1989
1175980;Male;Alex Roberts;THORGANBY;York;York;;United Kingdom;Europe;5/8/1945
1001716;Male;Alex Robinson Hook+C553;HUTTON BONVILLE;North Yorkshire;North Yorkshire;;United Kingdom;Europe;7/18/1990
1067598;Male;Alex Robinson;LIMEKILNBURN;South Lanarkshire;South Lanarkshire;;United Kingdom;Europe;6/1/1942
1330188;Male;Alex Roman;North Miami;FL;Florida;33161;United States;North America;2/1/1992
981735;Male;Alex Rowley;Easton;Teignbridge;Teignbridge;;United Kingdom;Europe;11/10/1980
136055;Male;Alex Simmons;MAGRA;TAS;Tasmania;7140;Australia;Australia;6/2/1959
97228;Male;Alex Smeaton;RUNNING STREAM;NSW;New South Wales;2850;Australia;Australia;4/12/1943
1189159;Male;Alex Stevenson;NORTH BERWICK;East Lothian;East Lothian;;United Kingdom;Europe;2/26/1938
905762;Male;Alex Stewart;DUNALASTAIR;Perth and Kinross;Perth and Kinross;;United Kingdom;Europe;7/16/1965
207476;Male;Alex Stringfellow;Rutland;BC;British Columbia;;Canada;North America;7/14/2000
1013139;Male;Alex Wheeler;LIENASSIE;Highland;Highland;;United Kingdom;Europe;9/22/1942
574104;Male;Alexander Bader;Bad SÅlze;MV;Mecklenburg-Vorpommern;18329;Germany;Europe;5/27/1956
981306;Male;Alexander Bailey;OGBOURNE ST ANDREW;Kennet;Kennet;;United Kingdom;Europe;9/27/1954
489146;Male;Alexander Bar;Kiel;SH;Schleswig-Holstein;24118;Germany;Europe;1/10/1943
421034;Male;Alexander Baumgaertner;Viersen Rahser;NW;Nordrhein-Westfalen;41748;Germany;Europe;7/30/1993
83690;Male;Alexander Chowne;BOOLE POOLE;VIC;Victoria;3880;Australia;Australia;12/3/1973
57938;Male;Alexander Courtice;LIPAROO;VIC;Victoria;3549;Australia;Australia;10/9/1979
906443;Male;Alexander Doherty;TUDDENHAM;Forest Heath;Forest Heath;;United Kingdom;Europe;11/27/1979
60407;Male;Alexander Earp;POZIERES;QLD;Queensland;4352;Australia;Australia;9/4/1944
506515;Male;Alexander Eberhart;Blunk;SH;Schleswig-Holstein;23813;Germany;Europe;2/9/1959
418500;Male;Alexander Faerber;Eslarn;BY;Freistaat Bayern;92691;Germany;Europe;4/5/1938
579026;Male;Alexander Fenstermacher;Augustusburg;SN;Freistaat Sachsen;9573;Germany;Europe;5/19/1996
45522;Male;Alexander Fenston;TIMBILLICA;NSW;New South Wales;2551;Australia;Australia;4/9/1985
983422;Male;Alexander Fowler;LITTLE LEIGHS;Chelmsford;Chelmsford;;United Kingdom;Europe;5/17/1944
461700;Male;Alexander Fuchs;Igling;BY;Freistaat Bayern;86859;Germany;Europe;4/15/1955
456573;Male;Alexander Gersten;Wadern;TH;Freistaat ThÅringen;66681;Germany;Europe;6/10/1987
458315;Male;Alexander Hirsch;Ebermannstadt;BY;Freistaat Bayern;91316;Germany;Europe;11/10/1970
1058787;Male;Alexander Hopkins;PORTHTOWAN;Cornwall;Cornwall;;United Kingdom;Europe;3/29/1991
959017;Male;Alexander Howarth;THORNSETT;Cheshire East;Cheshire East;;United Kingdom;Europe;1/27/1982
373334;Male;Alexander Jennings;Montreal;QC;Quebec;;Canada;North America;8/11/1947
2011673;Male;Alexander Kelynack;Charlotte;NC;North Carolina;28217;United States;North America;7/27/1957
1103795;Male;Alexander Khan;BROMLEY COMMON;Bromley;Bromley;;United Kingdom;Europe;10/10/1980
2082135;Male;Alexander Kortig;Spokane;WA;Washington;99202;United States;North America;9/5/1942
151851;Male;Alexander Larkin;BOOMI;NSW;New South Wales;2405;Australia;Australia;10/20/1955
42474;Male;Alexander Leane;NUBBA;NSW;New South Wales;2587;Australia;Australia;5/23/2000
443951;Male;Alexander Lehmann;Eberswalde;BB;Brandenburg;16205;Germany;Europe;10/28/1974
1361464;Male;Alexander Lopez;Forsyth;GA;Georgia;31029;United States;North America;8/19/1997
67066;Male;Alexander Newling;MOUNT RICHON;WA;Western Australia;6112;Australia;Australia;9/9/1950
211809;Male;Alexander Norman;Windsor;ON;Ontario;;Canada;North America;12/3/1945
1071326;Male;Alexander Page;BACKBURN;Aberdeenshire;Aberdeenshire;;United Kingdom;Europe;10/21/1938
1111848;Male;Alexander Patel;INGRAVE;Brentwood;Brentwood;;United Kingdom;Europe;10/30/1992
956614;Male;Alexander Simmons;AVENING;Cotswold;Cotswold;;United Kingdom;Europe;1/25/1989
929820;Male;Alexander Smart;HIGH BALANTYRE;Argyllshire;Argyllshire;;United Kingdom;Europe;8/20/1986
1548410;Male;Alexander Stang;Hanover;MD;Maryland;21076;United States;North America;1/15/1940
1930205;Male;Alexander Steffensen;Richmond;VA;Virginia;23219;United States;North America;12/29/1967
1291411;Male;Alexander Thompson;Baltimore;MD;Maryland;21202;United States;North America;3/26/1970
917196;Male;Alexander Winter;TURNERS PUDDLE;West Dorset;West Dorset;;United Kingdom;Europe;8/16/1949
997166;Female;Alexandra Bowen;CROXTON KERRIAL;South Kesteven;South Kesteven;;United Kingdom;Europe;12/19/1985
125033;Female;Alexandra Brydon;WOLFFDENE;QLD;Queensland;4207;Australia;Australia;8/18/1990
106880;Female;Alexandra Douglas;BLACKBUTT;NSW;New South Wales;2529;Australia;Australia;6/7/1942
1636482;Female;Alexandra Fisher;San Francisco;CA;California;94110;United States;North America;8/4/1977
189459;Female;Alexandra Grainger;WULGULMERANG EAST;VIC;Victoria;3885;Australia;Australia;8/22/1948
1247234;Female;Alexandra Lewis;Ipava;IL;Illinois;61441;United States;North America;8/20/1939
972627;Female;Alexandra Moran;PITNACREE;Perth and Kinross;Perth and Kinross;;United Kingdom;Europe;3/10/2001
69812;Female;Alexandra Murphy;MARENGO;VIC;Victoria;3233;Australia;Australia;4/19/1983
1013122;Female;Alexandra Patel;BOWLAND BRIDGE;South Lakeland;South Lakeland;;United Kingdom;Europe;2/12/1945
1024923;Female;Alexandra Pritchard;CHICHELEY;Milton Keynes;Milton Keynes;;United Kingdom;Europe;10/28/1999
1148022;Female;Alexandra Singh;SWANTON MORLEY;Norfolk;Norfolk;;United Kingdom;Europe;4/11/1962
1017199;Female;Alexandra Walker;LAXFIRTH;Shetland;Shetland;;United Kingdom;Europe;6/6/1982
687377;Male;Alexandre Babin;CHAMBêRY;RA;Rhìne-Alpes;73000;France;Europe;10/25/1947
654027;Male;Alexandre Brian;SURESNES;IL;◊le-de-France;92150;France;Europe;8/31/1961
638759;Female;Alexandrin Patel;BEAUNE;BO;Bourgogne;21200;France;Europe;12/19/1966
10189;Female;Alexis Birchell;FOREST REEFS;NSW;New South Wales;2798;Australia;Australia;4/7/1962
1472706;Male;Alexis Cole;Oak Park;IL;Illinois;60300;United States;North America;1/14/1957
61546;Female;Alexis Heagney;COASTERS RETREAT;NSW;New South Wales;2108;Australia;Australia;9/14/1953
181488;Female;Alexis Kaberry;COWES;VIC;Victoria;3922;Australia;Australia;8/12/1986
186266;Female;Alexis Knorr;GUNNAWARRA;QLD;Queensland;4872;Australia;Australia;8/4/1959
67380;Female;Alexis Melville;HORSNELL GULLY;SA;South Australia;5141;Australia;Australia;3/13/1958
29689;Female;Alexis Phillipps;BURWOOD HEIGHTS;NSW;New South Wales;2136;Australia;Australia;8/28/1966
2037147;Female;Alexis Zimin;Carthage;IN;Indiana;46115;United States;North America;3/11/1969
1113068;Male;Alfie Atkinson;STRATHKINNESS;Fife;Fife;;United Kingdom;Europe;6/18/1973
1191921;Male;Alfie Barber;GLYNARTHEN;Ceredigion;Ceredigion;;United Kingdom;Europe;6/15/1997
921370;Male;Alfie Gardiner;PETHAM;Kent;Kent;;United Kingdom;Europe;1/17/1955
938399;Male;Alfie Stephens;MENSTRIE;Falkirk;Falkirk;;United Kingdom;Europe;5/9/2001
1109864;Male;Alfie Vaughan;LECKGRUINART;Argyllshire;Argyllshire;;United Kingdom;Europe;11/6/1974
979318;Male;Alfie Wheeler;FLEUR-DE-LIS;Newport;Newport;;United Kingdom;Europe;2/3/1937
724604;Male;Alfio Angelo;Borgo A Mozzano;LU;Lucca;55023;Italy;Europe;9/17/1973
711877;Male;Alfio Capon;Castri Di Lecce;LE;Lecce;73020;Italy;Europe;5/28/1937
743399;Male;Alfio Lucchesi;Santa Maria Di Licodia;CT;Catania;95038;Italy;Europe;3/26/1973
717682;Female;Alfonsina Piazza;Castelnuovo Di San Pio Delle Camere;AQ;L'Aquila;67020;Italy;Europe;10/25/1986
750228;Male;Alfonsino Dellucci;Manzi;SA;Salerno;84082;Italy;Europe;3/5/1982
765945;Male;Alfonsino Giordano;Santa Maria In Strada;BO;Bologna;40011;Italy;Europe;5/12/1940
238069;Male;Alfred Garrett;Toronto;ON;Ontario;;Canada;North America;2/8/1988
1226835;Male;Alfred Gaymon;Waialua;HI;Hawaii;96791;United States;North America;5/20/1963
1702738;Male;Alfred Golla;Blackduck;MN;Minnesota;56630;United States;North America;7/7/1942
1484561;Male;Alfred King;Laredo;TX;Texas;78040;United States;North America;3/27/1955
1741944;Male;Alfred Lawler;Truxton;NY;New York;13158;United States;North America;7/10/1976
698159;Male;Alfred Mainville;AMIENS;PI;Picardie;80090;France;Europe;4/4/1953
1828761;Male;Alfred Silva;Page;AZ;Arizona;86040;United States;North America;8/26/1936
282098;Female;Alfredia Mack;Toronto;ON;Ontario;;Canada;North America;1/16/1989
2040327;Male;Alfredo Carmona;Philadelphia;PA;Pennsylvania;19108;United States;North America;7/25/1940
654092;Male;Algernon Auberjonois;AUXERRE;BO;Bourgogne;89000;France;Europe;8/4/1980
694125;Male;Algernon Jacques;CLICHY-SOUS-BOIS;IL;◊le-de-France;93390;France;Europe;11/3/1973
1926326;Male;Algernon Mercier;New York;NY;New York;10023;United States;North America;1/10/1936
2064577;Male;Ali Antill;Cave Spring;GA;Georgia;30124;United States;North America;5/14/1942
1826200;Male;Ali Bentley;Dallas;TX;Texas;75204;United States;North America;11/26/1940
2057186;Male;Ali Fitzgerald;Baltimore;MD;Maryland;21201;United States;North America;8/19/1966
100386;Male;Ali Kinsella;MOUNT MOLLOY;QLD;Queensland;4871;Australia;Australia;4/5/1945
2087852;Male;Ali Koerstz;Dallas;TX;Texas;75204;United States;North America;12/23/1965
276108;Male;Ali Mahlum;Surrey;BC;British Columbia;;Canada;North America;6/19/1949
2076798;Male;Ali Smith;New York;NY;New York;10036;United States;North America;3/7/1990
23854;Male;Ali Wroblewski;MURRAWOMBIE;NSW;New South Wales;2825;Australia;Australia;1/2/1943
1979787;Female;Alica Cassidy;Hampton;SC;South Carolina;29924;United States;North America;1/31/1938
163294;Female;Alica Cyril;ONDIT;VIC;Victoria;3249;Australia;Australia;3/24/1999
32939;Female;Alica Sizer;WONGULLA;SA;South Australia;5238;Australia;Australia;6/9/1951
3006;Female;Alica Stuckey;HARTLEY;NSW;New South Wales;2790;Australia;Australia;1/13/1943
54704;Female;Alice Bartlett;TRAVANCORE;VIC;Victoria;3032;Australia;Australia;10/22/1951
927986;Female;Alice Begum;HONEY TYE;Colchester;Colchester;;United Kingdom;Europe;11/20/1956
59529;Female;Alice Blumenthal;FOREST GLEN;NSW;New South Wales;2157;Australia;Australia;5/28/1992
155797;Female;Alice Charteris;EAST WICKEPIN;WA;Western Australia;6370;Australia;Australia;7/23/2001
1377195;Female;Alice Coleman;Philadelphia;PA;Pennsylvania;19108;United States;North America;3/4/1986
1619613;Female;Alice Colton;Hawley Lake;AZ;Arizona;85930;United States;North America;2/3/1992
2080157;Female;Alice Corbeil;Cedar Rapids;IA;Iowa;52404;United States;North America;8/6/1983
1139887;Female;Alice Cross;ST IVES;New Forest;New Forest;;United Kingdom;Europe;8/27/1944
123251;Female;Alice Frost;CLARENCE PARK;SA;South Australia;5034;Australia;Australia;10/27/1974
1966223;Female;Alice Goncalves;Boca Raton;FL;Florida;33487;United States;North America;2/7/1959
64511;Female;Alice Gouger;ARGOON;QLD;Queensland;4702;Australia;Australia;1/5/1963
1147621;Female;Alice Hill;OUTLANDS;Staffordshire;Staffordshire;;United Kingdom;Europe;6/8/1964
672584;Female;Alice Lafond;PONTOISE;IL;◊le-de-France;95300;France;Europe;8/27/1951
906468;Female;Alice Lambert;CLASHNOIR;Moray;Moray;;United Kingdom;Europe;4/27/1984
1138624;Female;Alice Lane;KENNACRAIG;Argyllshire;Argyllshire;;United Kingdom;Europe;2/10/1993
76979;Female;Alice Maccallum;KURUNJANG;VIC;Victoria;3337;Australia;Australia;4/20/1990
1592800;Female;Alice Martin;Indianapolis;IN;Indiana;46214;United States;North America;11/23/1940
1164576;Female;Alice Morgan;Oxford;Oxford;Oxford;;United Kingdom;Europe;3/22/1963
1002790;Female;Alice Moss;DEOPHAM;Norfolk;Norfolk;;United Kingdom;Europe;9/10/1943
64989;Female;Alice Moynihan;COMMISSIONERS CREEK;NSW;New South Wales;2484;Australia;Australia;3/4/1994
1687146;Female;Alice Myers;Gays;IL;Illinois;61928;United States;North America;9/22/1951
1829007;Female;Alice Patton;Baltimore;MD;Maryland;21202;United States;North America;2/18/1965
1200992;Female;Alice Payton;Los Angeles;CA;California;90017;United States;North America;12/3/1952
1991339;Female;Alice Peacock;Freehold;NJ;New Jersey;7728;United States;North America;7/31/2001
46155;Female;Alice Phillip;BOWES;WA;Western Australia;6535;Australia;Australia;2/16/1956
261272;Female;Alice Poe;Concession;NS;Nova Scotia;;Canada;North America;5/30/1975
907138;Female;Alice Potts;PLWMP;Ceredigion;Ceredigion;;United Kingdom;Europe;9/13/1936
172387;Female;Alice Rasp;MELBA;ACT;Australian Capital Territory;2615;Australia;Australia;10/26/1936
1317031;Female;Alice Reyes;Bedford;MA;Massachusetts;1730;United States;North America;6/10/1995
149123;Female;Alice Sandford;BARINGHUP WEST;VIC;Victoria;3463;Australia;Australia;5/5/1954
1269109;Female;Alice Turner;Philadelphia;PA;Pennsylvania;19154;United States;North America;2/22/1991
1177869;Female;Alice Willis;TOFT NEXT NEWTON;Lincoln;Lincoln;;United Kingdom;Europe;11/19/1978
1148699;Female;Alicia Bishop;ASTON;Stevenage;Stevenage;;United Kingdom;Europe;12/26/1968
1100816;Female;Alicia Butler;Charlestown;Highland;Highland;;United Kingdom;Europe;2/22/1996
139891;Female;Alicia Champion;O'REILLY;QLD;Queensland;4211;Australia;Australia;3/30/1987
115168;Female;Alicia Chute;DINGO FOREST;NSW;New South Wales;2429;Australia;Australia;3/12/1971
962533;Female;Alicia Gregory;RUSHMERE;Suffolk;Suffolk;;United Kingdom;Europe;9/17/1984
146506;Female;Alicia Gresswell;REDLYNCH;QLD;Queensland;4870;Australia;Australia;9/12/1940
17811;Female;Alicia Hoy;WATTLE GLEN;VIC;Victoria;3096;Australia;Australia;10/15/1985
1184405;Female;Alicia Johnson;SCARBOROUGH;North Yorkshire;North Yorkshire;;United Kingdom;Europe;4/4/1984
1562638;Female;Alicia Kenyon;Baltimore;MD;Maryland;21202;United States;North America;5/2/1940
1544330;Female;Alicia King;Westerville;OH;Ohio;43081;United States;North America;12/17/1943
1088108;Female;Alicia Mills;BRANSFORD BRIDGE;Worcester;Worcester;;United Kingdom;Europe;3/30/1936
39592;Female;Alicia Muntz;SOUTH SPRINGFIELD;TAS;Tasmania;7260;Australia;Australia;4/20/1965
949089;Female;Alicia Parry;SHELFIELD;Walsall;Walsall;;United Kingdom;Europe;8/3/1951
1058678;Female;Alicia Payne;Newport;Newport;Newport;;United Kingdom;Europe;1/18/1937
1230421;Female;Alicia Pennell;Hattiesburg;MS;Mississippi;39401;United States;North America;10/24/1977
961770;Female;Alicia Rahman;SOUTH LOPHAM;South Norfolk;South Norfolk;;United Kingdom;Europe;11/23/1974
931433;Female;Alicia Sharpe;DILTON MARSH;Wiltshire;Wiltshire;;United Kingdom;Europe;5/16/1977
1460919;Female;Alicia Steverson;Dublin;OH;Ohio;43017;United States;North America;12/29/1965
1404845;Female;Alicia Stewart;Piedmont;SC;South Carolina;29673;United States;North America;10/4/1944
2081462;Female;Alicja Kucharska;Greenville;SC;South Carolina;29601;United States;North America;10/14/1944
761433;Female;Alida Arcuri;Osasio;TO;Torino;10040;Italy;Europe;3/3/1965
898924;Female;Aliene Spijkers;Amersfoort;UT;Utrecht;;Netherlands;Europe;4/17/1953
2091352;Female;Alina Wilson;Spur;TX;Texas;79370;United States;North America;12/3/1988
1203183;Female;Alisa Townsend;Atlanta;GA;Georgia;30308;United States;North America;2/13/1948
976240;Female;Alisha Atkins;ASTON CROSS;Tewkesbury;Tewkesbury;;United Kingdom;Europe;7/30/1975
1190513;Female;Alisha Blackburn;THORNTON-LE-MOORS;Cheshire West and Chester;Cheshire West and Chester;;United Kingdom;Europe;9/16/1970
1124946;Female;Alisha Chadwick;SHIPTON;Tewkesbury;Tewkesbury;;United Kingdom;Europe;5/16/1956
908823;Female;Alisha Green;COLEBROOKE;Mid Devon;Mid Devon;;United Kingdom;Europe;2/14/1994
1539544;Female;Alisha Jinks;Columbus;OH;Ohio;43209;United States;North America;8/8/1966
